Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;06/2007;1.062.793;1.011.337;925.762;866.583;137.032;19.968;137.032;12,56%;9,01%;1;0
COOPERATIVA DE CRÉDITO RURAL COOPERCITRUS - CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;06/2007;1.050.392;568.588;798.975;762.873;251.417;26.608;251.417;31,64%;13,37%;0;31
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;06/2007;1.006.349;45.279;868.560;341.947;137.789;9.462;137.592;28,37%;1,68%;1;0
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;06/2007;1.003.278;803.103;746.663;687.698;256.615;23.506;256.615;28,07%;16,37%;31;0
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;06/2007;989.846;529.440;691.567;644.609;298.280;38.985;298.012;29,70%;14,76%;5;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;06/2007;972.185;201.635;752.091;578.096;220.093;8.648;297.476;79,80%;0,52%;1;0
FATOR;50122;b1;;C;2;SAO PAULO;SP;06/2007;932.364;91.784;735.605;351.815;196.759;35.642;196.759;21,77%;26,01%;9;0
COOPERATIVA CENTRAL DE CRÉDITO DO PARANÁ - CENTRAL SICREDI PR;80230774;b3C;;I;2;CURITIBA;PR;06/2007;917.272;6.900;891.218;902;26.054;231;26.054;18,92%;35,18%;0;0
AGENCIA DE FOMENTO DO PARANA S.A.;3584906;n1;;I;1;CURITIBA;PR;06/2007;893.991;369.797;57.965;3.005;836.025;18.318;167.898;113,96%;0,20%;1;0
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;06/2007;848.143;636.127;510.460;424.049;337.682;38.458;353.965;47,83%;0,00%;8;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;06/2007;819.660;42.719;793.670;70.915;25.990;91;25.853;17,48%;39,59%;0;1
PROSPER;50414;b1;;C;2;RIO DE JANEIRO;RJ;06/2007;735.782;93.444;622.310;325.023;113.473;35.442;107.525;21,37%;5,19%;7;0
AGORA-SENIOR CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A;74014747;n2;;I;2;RIO DE JANEIRO;RJ;06/2007;669.847;30.158;613.303;79.390;56.544;12.070;56.544;14,51%;37,88%;5;0
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;06/2007;666.316;252.739;595.970;401.578;70.346;11.292;68.354;12,95%;12,32%;4;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;06/2007;655.264;317.146;335.638;259.792;319.627;23.373;261.627;98,66%;5,14%;1;0
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;06/2007;653.523;233.910;558.402;245.413;95.121;7.738;95.107;24,27%;18,75%;8;0
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;06/2007;627.012;151.101;511.319;377.784;115.693;726;173.266;32,22%;4,66%;2;0
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;06/2007;620.157;31.550;543.835;517.671;76.321;3.345;76.321;18,68%;1,73%;1;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;06/2007;613.221;322.521;270.367;217.747;342.854;31.132;182.854;90,61%;3,51%;1;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;06/2007;593.318;9.800;564.252;390.782;29.066;644;28.333;19,76%;29,90%;0;0
